chr1	 23946049	 23946049	+	   1	    17	1.00	   1	   0.00	 2.00	1.00
chr1	 24018284	 24018302	+	  15	  3800	0.62	  19	   2.46	-0.11	0.46
chr1	 24020369	 24020369	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 24069961	 24069961	+	   1	    16	1.00	   1	   0.00	 2.00	1.00
chr1	 24104908	 24104908	+	   1	    31	1.00	   1	   0.00	 2.00	1.00
chr1	 24237439	 24237439	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	 24286312	 24286320	+	   5	   103	0.49	   9	   1.04	-0.02	0.13
chr1	 24482468	 24482471	+	   3	    66	0.64	   4	   0.62	 0.70	0.18
chr1	 24969793	 24969793	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 25071873	 25071876	+	   2	    40	0.52	   4	  -0.08	 1.00	0.00
chr1	 25071922	 25071977	+	  17	  1247	0.59	  56	 -11.35	-0.35	0.42
chr1	 25664799	 25664828	+	  12	   309	0.34	  30	   2.88	-1.13	0.13
chr1	 26126679	 26126712	+	  10	   210	0.21	  34	  -4.60	-1.17	0.05
chr1	 26496399	 26496418	+	   2	    39	0.64	  20	   2.68	 1.06	0.06
chr1	 26606539	 26606634	+	  51	  2833	0.23	  96	  -8.42	-2.59	0.19
chr1	 26607550	 26607550	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 26798942	 26798999	+	   7	   493	0.80	  58	  22.21	 0.75	0.56
chr1	 26970580	 26970584	+	   5	   105	0.31	   5	  -0.02	-0.17	0.06
chr1	 27248213	 27248251	+	  11	   181	0.14	  39	  -0.31	-1.41	0.01
chr1	 27320183	 27320183	+	   1	    42	1.00	   1	   0.00	 2.00	1.00
chr1	 27651939	 27651939	+	   1	    22	1.00	   1	   0.00	 2.00	1.00
chr1	 28099730	 28099770	+	   3	    45	0.42	  41	   6.38	 0.44	0.02
chr1	 28529504	 28529507	+	   2	    24	0.50	   4	   0.00	 1.00	0.00
chr1	 28562623	 28562676	+	  24	   780	0.18	  54	  -0.13	-2.08	0.11
chr1	 28586029	 28586035	+	   3	    76	0.51	   7	   0.83	 0.51	0.06
chr1	 28832554	 28832563	+	   5	   243	0.41	  10	  -1.63	 0.05	0.16
chr1	 28833877	 28833900	+	   5	   187	0.41	  24	  -0.23	 0.04	0.16
chr1	 28833940	 28833940	+	   1	    17	1.00	   1	   0.00	 2.00	1.00
chr1	 28835072	 28835072	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 28975112	 28975115	+	   4	    88	0.41	   4	   0.02	 0.11	0.06
chr1	 29063447	 29063463	+	   3	    78	0.53	  17	  -0.45	 0.56	0.09
chr1	 29563034	 29563034	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 30557711	 30557713	+	   2	    31	0.55	   3	  -0.10	 1.01	0.01
chr1	 30842496	 30842496	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 30923557	 30923558	+	   2	    36	0.56	   2	  -0.06	 1.01	0.01
chr1	 31769879	 31769879	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	 31886040	 31886083	+	   5	    85	0.41	  44	  -2.23	-0.15	0.08
chr1	 31973561	 31973563	+	   2	    21	0.52	   3	  -0.05	 1.00	0.00
chr1	 32125022	 32125022	+	   1	    24	1.00	   1	   0.00	 2.00	1.00
chr1	 32479455	 32479471	+	  10	   299	0.27	  17	   3.80	-0.93	0.12
chr1	 32573657	 32573657	+	   1	    26	1.00	   1	   0.00	 2.00	1.00
chr1	 32645344	 32645344	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 32645666	 32645707	+	   3	    50	0.46	  42	   5.18	 0.48	0.04
chr1	 32661612	 32661612	+	   1	    73	1.00	   1	   0.00	 2.00	1.00
chr1	 32688000	 32688022	+	  10	   330	0.38	  23	  -2.28	-0.80	0.16
chr1	 32688130	 32688130	+	   1	    18	1.00	   1	   0.00	 2.00	1.00
chr1	 32757705	 32757705	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 32873866	 32873870	+	   5	   145	0.38	   5	   0.30	-0.01	0.13
chr1	 33116810	 33116815	+	   3	    34	0.35	   6	  -0.38	 0.42	0.00
chr1	 33283254	 33283254	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 33702018	 33702027	+	   3	    31	0.35	  10	   0.66	 0.42	0.00
chr1	 33722093	 33722093	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	 33722146	 33722146	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 35257175	 35257176	+	   2	    30	0.53	   2	  -0.03	 1.00	0.00
chr1	 35294484	 35294485	+	   2	    28	0.61	   2	   0.11	 1.03	0.03
chr1	 36023421	 36023421	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 36201832	 36201832	+	   1	    12	1.00	   1	   0.00	 2.00	1.00
chr1	 36348816	 36348816	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 36554496	 36554498	+	   2	    23	0.52	   3	   0.04	 1.00	0.00
chr1	 36621764	 36621783	+	   4	    73	0.37	  20	   4.47	 0.05	0.03
chr1	 36690044	 36690055	+	   6	    74	0.24	  12	  -0.27	-0.55	0.01
chr1	 36770072	 36770075	+	   4	    65	0.40	   4	   0.24	 0.10	0.05
chr1	 37940181	 37940184	+	   3	    47	0.40	   4	  -0.14	 0.47	0.03
chr1	 38021815	 38021816	+	   2	    50	0.64	   2	  -0.14	 1.06	0.06
chr1	 38273492	 38273492	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 38273951	 38273968	+	   2	    22	0.55	  18	  -0.77	 1.01	0.01
chr1	 38274263	 38274303	+	  10	   129	0.14	  41	   2.19	-1.28	0.01
chr1	 38285822	 38285822	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 38478406	 38478409	+	   2	    80	0.84	   4	  -1.01	 1.36	0.36
chr1	 39456944	 39456969	+	   7	   108	0.28	  26	  -1.22	-0.68	0.04
chr1	 39491987	 39492043	+	  32	  1379	0.23	  57	  -3.26	-2.39	0.12
chr1	 39874745	 39874749	+	   2	    27	0.52	   5	  -0.07	 1.00	0.00
chr1	 40204554	 40204564	+	   2	    24	0.54	  11	   0.42	 1.01	0.01
chr1	 40506400	 40506447	+	  18	   374	0.14	  48	  -0.52	-1.95	0.05
chr1	 40627059	 40627059	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 40723908	 40723908	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	 40874393	 40874393	+	   1	    84	1.00	   1	   0.00	 2.00	1.00
chr1	 41157376	 41157376	+	   1	    15	1.00	   1	   0.00	 2.00	1.00
chr1	 41995809	 41995809	+	   1	    12	1.00	   1	   0.00	 2.00	1.00
chr1	 42360184	 42360184	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 42922212	 42922233	+	   5	    72	0.31	  22	   0.37	-0.25	0.03
chr1	 43102342	 43102342	+	   1	    24	1.00	   1	   0.00	 2.00	1.00
chr1	 43124094	 43124096	+	   3	    46	0.43	   3	  -0.22	 0.47	0.03
chr1	 43148086	 43148102	+	   9	   430	0.21	  17	   3.64	-0.95	0.07
chr1	 43824652	 43824653	+	   2	    33	0.58	   2	   0.08	 1.02	0.02
chr1	 44115829	 44115829	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 44173207	 44173207	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 44412638	 44412638	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 44440632	 44440632	+	   1	    60	1.00	   1	   0.00	 2.00	1.00
chr1	 44444882	 44444890	+	   2	    48	0.65	   9	   1.17	 1.06	0.06
chr1	 45097640	 45097649	+	   2	    24	0.58	  10	  -0.75	 1.02	0.02
chr1	 45238317	 45238318	+	   2	    34	0.62	   2	   0.12	 1.04	0.04
chr1	 45241233	 45241252	+	   9	   710	0.51	  20	   2.89	-0.32	0.27
chr1	 45266046	 45266049	+	   2	   103	0.79	   4	   0.86	 1.25	0.25
chr1	 45477918	 45477930	+	   6	   150	0.43	  13	   1.49	-0.29	0.11
chr1	 46016737	 46016748	+	   2	    34	0.71	  12	  -2.26	 1.13	0.13
chr1	 46049713	 46049717	+	   2	    56	0.70	   5	   0.79	 1.11	0.11
chr1	 46153853	 46153868	+	   3	    60	0.52	  16	   3.07	 0.52	0.07
chr1	 46269284	 46269284	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 46769352	 46769392	+	  15	   668	0.46	  41	  -3.90	-0.94	0.25
chr1	 46863880	 46863880	+	   1	    16	1.00	   1	   0.00	 2.00	1.00
chr1	 46865204	 46865204	+	   1	    19	1.00	   1	   0.00	 2.00	1.00
chr1	 47272878	 47272878	+	   1	    18	1.00	   1	   0.00	 2.00	1.00
chr1	 47799455	 47799472	+	   5	    80	0.34	  18	   0.50	-0.24	0.04
chr1	 47799576	 47799586	+	   4	    59	0.37	  11	   0.93	 0.07	0.03
chr1	 48901374	 48901374	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 49123903	 49123903	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 51701945	 51702010	+	   7	   119	0.24	  66	  -4.91	-0.71	0.04
chr1	 52082763	 52082764	+	   2	    57	0.81	   2	   0.31	 1.29	0.29
chr1	 52521967	 52522006	+	   8	   145	0.26	  40	  -2.10	-0.79	0.07
chr1	 52870274	 52870281	+	   2	    36	0.69	   8	  -1.36	 1.11	0.11
chr1	 53118292	 53118292	+	   1	    18	1.00	   1	   0.00	 2.00	1.00
chr1	 53192125	 53192125	+	   1	    15	1.00	   1	   0.00	 2.00	1.00
chr1	 53460238	 53460238	+	   1	    18	1.00	   1	   0.00	 2.00	1.00
chr1	 53480609	 53480630	+	  11	   187	0.16	  22	  -0.29	-1.38	0.02
chr1	 53558713	 53558715	+	   2	    24	0.58	   3	  -0.17	 1.02	0.02
chr1	 53586916	 53586917	+	   2	   134	0.88	   2	   0.38	 1.47	0.47
chr1	 54665840	 54665869	+	   9	   169	0.21	  30	   5.10	-1.03	0.05
chr1	 55181534	 55181538	+	   2	    28	0.64	   5	   0.57	 1.06	0.06
chr1	 56334628	 56334628	+	   1	    15	1.00	   1	   0.00	 2.00	1.00
chr1	 56361720	 56361720	+	   1	    15	1.00	   1	   0.00	 2.00	1.00
chr1	 63503571	 63503571	+	   1	    21	1.00	   1	   0.00	 2.00	1.00
chr1	 64059082	 64059082	+	   1	    19	1.00	   1	   0.00	 2.00	1.00
chr1	 64899583	 64899583	+	   1	    30	1.00	   1	   0.00	 2.00	1.00
chr1	 65067763	 65067763	+	   1	    19	1.00	   1	   0.00	 2.00	1.00
chr1	 65440230	 65440231	+	   2	    30	0.57	   2	  -0.07	 1.01	0.01
chr1	 65687629	 65687630	+	   2	   114	0.89	   2	  -0.39	 1.51	0.51
chr1	 65713885	 65713885	+	   1	    19	1.00	   1	   0.00	 2.00	1.00
chr1	 65720145	 65720145	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 65886351	 65886401	+	   9	   185	0.19	  51	   5.65	-1.06	0.03
chr1	 66797928	 66797928	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	 66798013	 66798016	+	   4	    71	0.42	   4	  -0.40	 0.11	0.05
chr1	 66798095	 66798098	+	   4	   141	0.72	   4	   0.29	 0.73	0.36
chr1	 66999841	 66999844	+	   2	    33	0.52	   4	  -0.05	 1.00	0.00
chr1	 67067711	 67067711	+	   1	    22	1.00	   1	   0.00	 2.00	1.00
chr1	 67091844	 67091844	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 67541716	 67541716	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 68150883	 68150901	+	   4	   150	0.73	  19	  -5.51	 0.74	0.37
chr1	 68441941	 68441941	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 68573225	 68573227	+	   2	    87	0.79	   3	  -0.59	 1.26	0.26
chr1	 70158717	 70158719	+	   3	   122	0.65	   3	  -0.54	 0.75	0.21
chr1	 70164856	 70164856	+	   1	    22	1.00	   1	   0.00	 2.00	1.00
chr1	 70671372	 70671407	+	   2	    30	0.67	  36	   5.83	 1.08	0.08
chr1	 70687160	 70687163	+	   2	    33	0.52	   4	  -0.05	 1.00	0.00
chr1	 70876951	 70876951	+	   1	    22	1.00	   1	   0.00	 2.00	1.00
chr1	 72767133	 72767133	+	   1	    18	1.00	   1	   0.00	 2.00	1.00
chr1	 75600076	 75600076	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 76251940	 76251941	+	   2	    36	0.69	   2	   0.19	 1.11	0.11
chr1	 76253167	 76253168	+	   2	    38	0.74	   2	  -0.24	 1.17	0.17
chr1	 77038716	 77038716	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	 77060292	 77060292	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 77165437	 77165444	+	   7	   503	0.68	   8	  -0.54	 0.36	0.42
chr1	 77594760	 77594764	+	   5	   175	0.67	   5	   1.22	 0.45	0.33
chr1	 78354309	 78354313	+	   2	    34	0.59	   5	   0.35	 1.02	0.02
chr1	 78470621	 78470626	+	   5	   111	0.33	   6	   0.16	-0.16	0.07
chr1	 78956672	 78956704	+	   3	    43	0.47	  33	  -0.70	 0.48	0.04
chr1	 81750522	 81750523	+	   2	    28	0.54	   2	   0.04	 1.00	0.00
chr1	 82006905	 82006911	+	   3	    50	0.46	   7	  -0.06	 0.47	0.03
chr1	 82277338	 82277339	+	   2	    42	0.74	   2	   0.24	 1.17	0.17
chr1	 84944950	 84944950	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 86046438	 86046449	+	  11	  3373	0.72	  12	   0.28	 0.37	0.53
chr1	 87170511	 87170531	+	   4	    43	0.28	  21	   0.93	 0.00	0.00
chr1	 87250560	 87250561	+	   2	    99	0.85	   2	   0.35	 1.39	0.39
chr1	 87414822	 87414822	+	   1	    19	1.00	   1	   0.00	 2.00	1.00
chr1	 87571562	 87571562	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	 87794562	 87794577	+	   5	   114	0.33	  16	  -1.89	-0.18	0.06
chr1	 89225714	 89225714	+	   1	    31	1.00	   1	   0.00	 2.00	1.00
chr1	 90306767	 90306767	+	   1	    16	1.00	   1	   0.00	 2.00	1.00
chr1	 91746939	 91746939	+	   1	    18	1.00	   1	   0.00	 2.00	1.00
chr1	 91852810	 91852810	+	   1	    16	1.00	   1	   0.00	 2.00	1.00
chr1	 91853058	 91853121	+	  20	   411	0.10	  64	   2.76	-2.19	0.03
chr1	 92065676	 92065685	+	   6	   370	0.74	  10	  -1.11	 0.59	0.46
chr1	 92683039	 92683039	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	 92764616	 92764616	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 92981728	 92981728	+	   1	    16	1.00	   1	   0.00	 2.00	1.00
chr1	 93297590	 93297631	+	  24	  3264	0.38	  42	 -12.06	-0.92	0.36
chr1	 93300360	 93300360	+	   1	    15	1.00	   1	   0.00	 2.00	1.00
chr1	 93811464	 93811499	+	   3	    39	0.44	  36	  -1.45	 0.45	0.02
chr1	 93828413	 93828413	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 96912423	 96912430	+	   3	    68	0.53	   8	  -1.44	 0.54	0.08
chr1	 97055492	 97055492	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	 99127277	 99127279	+	   2	    30	0.63	   3	   0.27	 1.05	0.05
chr1	100435569	100435569	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	100503651	100503653	+	   3	    57	0.47	   3	  -0.28	 0.50	0.06
chr1	100678770	100678779	+	   2	    26	0.50	  10	   0.00	 1.00	0.00
chr1	100700191	100700191	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	100731794	100731794	+	   1	    20	1.00	   1	   0.00	 2.00	1.00
chr1	101361646	101361676	+	   3	    39	0.44	  31	   0.90	 0.45	0.02
chr1	101379137	101379137	+	   1	    31	1.00	   1	   0.00	 2.00	1.00
chr1	101824511	101824511	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	104370240	104370240	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	104402296	104402298	+	   2	    70	0.84	   3	   0.69	 1.37	0.37
chr1	107606305	107606321	+	  10	   682	0.34	  17	   0.58	-0.65	0.20
chr1	107633503	107633503	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	108012012	108012018	+	   4	    52	0.29	   7	   0.87	 0.02	0.01
chr1	108113104	108113106	+	   3	    55	0.51	   3	   0.29	 0.51	0.06
chr1	108113323	108113323	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	108113451	108113462	+	   2	    45	0.51	  12	   0.12	 1.00	0.00
chr1	108113505	108113523	+	  14	   293	0.20	  19	   0.95	-1.59	0.06
chr1	109234949	109234949	+	   1	    11	1.00	   1	   0.00	 2.00	1.00
chr1	109289296	109289296	+	   1	    10	1.00	   1	   0.00	 2.00	1.00
chr1	109633381	109633397	+	   5	    71	0.27	  17	   1.80	-0.28	0.02
chr1	109642803	109642856	+	  32	  1469	0.22	  54	  -8.02	-2.07	0.19
chr1	109756529	109756590	+	  17	   409	0.11	  62	   1.87	-1.93	0.04
chr1	109794091	109794097	+	   5	    93	0.31	   7	   0.28	-0.20	0.05
chr1	110091208	110091257	+	   6	   106	0.28	  50	   6.10	-0.47	0.04
chr1	110210679	110210716	+	   9	   185	0.23	  38	   5.74	-1.01	0.05
chr1	110230439	110230468	+	   4	    78	0.31	  30	   4.37	 0.03	0.02
chr1	110453471	110453471	+	   1	    13	1.00	   1	   0.00	 2.00	1.00
chr1	110527387	110527408	+	   2	    27	0.56	  22	   1.17	 1.01	0.01
chr1	110577246	110577246	+	   1	    12	1.00	   1	   0.00	 2.00	1.00
chr1	110611544	110611544	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	111731340	111731341	+	   2	    42	0.62	   2	  -0.12	 1.04	0.04
chr1	111992073	111992125	+	  18	   405	0.15	  53	   3.69	-1.99	0.04
chr1	112162397	112162397	+	   1	    14	1.00	   1	   0.00	 2.00	1.00
chr1	112532159	112532159	+	   1	    16	1.00	   1	   0.00	 2.00	1.00
chr1	113162406	113162457	+	  10	   577	0.44	  52	  20.66	-0.57	0.23
chr1	113193439	113193439	+	   1	    33	1.00	   1	   0.00	 2.00	1.00
chr1	113213002	113213005	+	   4	   166	0.63	   4	   0.86	 0.50	0.25
chr1	113711581	113711582	+	   2	    31	0.61	   2	  -0.11	 1.04	0.04
chr1	113992281	113992284	+	   3	    65	0.66	   4	  -0.33	 0.74	0.20
chr1	114014177	114014177	+	   1	    21	1.00	   1	   0.00	 2.00	1.00
